Permit Type Definition,Street Suffix,Existing Construction Type Description,Proposed Construction Type Description,Fire Only Permit,Lot,Description,Current Status,cost_changed,total_unit_after_completion,Permit_lifespan_days,time_of_completion_days,time_of_issue_days,percentage_story_increase
0.7142857142857142,12,0,0,0,378,8700,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,1,5,5,0,387,7704,5,1,2.0,3164,1861,0.0,0.5
0.7142857142857142,12,5,5,0,407,2428,3,0,10.0,360,12,0.0,0.5
0.7142857142857142,1,5,5,0,454,9511,3,0,4.0,360,77,0.0,0.5
0.7142857142857142,1,5,5,0,454,9511,3,0,4.0,360,77,0.0,0.5
0.7142857142857142,12,1,1,0,484,8041,5,0,0.0,3164,1861,0.0,0.5
0.7142857142857142,12,5,5,0,373,10660,3,0,12.0,374,10,14.0,0.5
0.7142857142857142,12,5,5,0,362,83,3,0,4.0,360,19,0.0,0.5
0.7142857142857142,12,1,1,1,325,262,3,1,0.0,360,33,0.0,0.5
0.7142857142857142,12,0,0,0,241,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,1,5,5,0,415,1353,3,0,2.0,367,209,7.0,0.5
0.7142857142857142,12,5,5,0,362,83,3,0,4.0,360,19,0.0,0.5
0.7142857142857142,1,5,5,0,353,7320,3,0,2.0,360,101,0.0,0.5
0.7142857142857142,12,1,1,1,353,473,3,0,0.0,360,112,0.0,0.5
0.7142857142857142,12,1,1,1,278,3266,6,0,0.0,360,1789,0.0,0.5
0.7142857142857142,12,1,1,1,380,1124,3,0,0.0,360,61,0.0,0.5
0.7142857142857142,12,5,5,1,499,8316,3,0,0.0,360,161,0.0,0.5
0.7142857142857142,12,0,0,0,130,1250,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,315,10084,3,0,2.0,360,3,0.0,0.5
0.7142857142857142,12,5,5,0,411,7569,3,0,4.0,370,25,10.0,0.5
0.7142857142857142,1,5,5,1,427,2976,3,0,12.0,360,41,0.0,0.5
0.7142857142857142,12,5,5,0,415,7569,3,0,4.0,370,25,10.0,0.5
0.7142857142857142,12,5,5,0,190,8035,3,0,6.0,360,98,0.0,0.5
0.7142857142857142,12,5,5,0,427,7813,3,2,4.0,367,101,7.0,0.5
0.0,12,5,5,0,225,4815,3,2,2.0,464,11,104.0,0.5
0.7142857142857142,12,3,3,0,295,3861,4,0,0.0,360,1789,0.0,0.5
0.7142857142857142,1,0,5,0,38,7796,3,0,2.0,373,251,13.0,0.625
0.7142857142857142,1,0,5,0,38,7796,3,0,2.0,373,251,13.0,0.625
0.7142857142857142,12,5,5,0,378,1393,3,0,2.0,360,383,0.0,0.5
0.7142857142857142,12,5,5,0,271,3242,6,0,2.0,363,1786,3.0,0.5
0.7142857142857142,12,1,1,0,229,297,3,0,0.0,1105,121,25.0,0.5
0.7142857142857142,1,5,5,0,415,4473,6,0,2.0,360,1789,0.0,0.5
0.7142857142857142,12,1,1,0,473,526,3,0,0.0,364,56,4.0,0.5
0.0,12,5,5,0,261,739,3,2,2.0,1434,639,354.0,0.5
0.7142857142857142,12,1,1,0,348,4620,3,0,0.0,387,112,27.0,0.5
0.7142857142857142,5,5,5,0,439,1423,3,2,2.0,364,140,4.0,0.5
0.7142857142857142,12,1,1,0,459,1113,3,0,0.0,364,155,4.0,0.5
0.7142857142857142,12,3,3,1,239,4036,3,0,0.0,360,110,0.0,0.5
0.7142857142857142,12,5,5,0,241,7745,6,0,2.0,360,1789,0.0,0.5
0.7142857142857142,12,5,5,0,473,10034,3,0,24.0,360,14,0.0,0.5
0.7142857142857142,12,5,5,0,278,10034,3,0,24.0,360,14,0.0,0.5
0.7142857142857142,1,5,5,0,407,6198,4,0,2.0,363,1786,3.0,0.5
0.7142857142857142,12,1,1,1,229,1242,3,0,0.0,360,31,0.0,0.5
0.7142857142857142,12,0,0,0,348,8700,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,0,0,0,348,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,15,5,5,0,484,5224,6,0,2.0,360,1789,0.0,0.5
0.7142857142857142,12,5,5,0,479,1888,3,0,162.0,360,154,0.0,0.5
0.7142857142857142,12,1,1,0,229,6543,3,0,1324.0,1111,234,31.0,0.5
0.7142857142857142,12,0,0,0,250,8700,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,415,1976,3,2,8.0,364,29,4.0,0.5
0.7142857142857142,12,5,5,0,415,1976,3,2,8.0,364,29,4.0,0.5
0.7142857142857142,12,5,5,0,437,9333,3,2,2.0,360,406,0.0,0.5
0.7142857142857142,12,5,5,0,431,3160,3,0,6.0,363,301,3.0,0.5
0.7142857142857142,12,2,2,0,374,5620,6,0,30.0,360,1789,0.0,0.5
0.7142857142857142,12,2,2,0,229,7629,4,0,0.0,388,1761,28.0,0.5
0.7142857142857142,2,5,5,0,387,7751,3,0,4.0,360,42,0.0,0.5
0.7142857142857142,12,3,3,0,450,8295,6,0,0.0,363,1786,3.0,0.5
0.7142857142857142,1,5,5,0,295,1847,6,2,2.0,360,1789,0.0,0.5
0.7142857142857142,12,3,3,0,229,981,3,2,0.0,1097,163,17.0,0.5
0.7142857142857142,12,1,1,0,229,4883,3,0,1324.0,364,31,4.0,0.5
0.7142857142857142,1,5,5,0,314,2190,3,0,2.0,360,69,0.0,0.5
0.7142857142857142,1,5,5,0,447,7785,3,0,4.0,360,75,0.0,0.5
0.7142857142857142,1,5,5,0,448,7785,3,0,4.0,360,75,0.0,0.5
0.7142857142857142,12,0,0,0,271,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,1,0,0,0,378,8707,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,1,5,5,0,362,4228,3,2,4.0,1181,343,101.0,0.5
0.7142857142857142,13,5,5,0,348,4752,6,0,2.0,360,1789,0.0,0.5
0.7142857142857142,1,5,5,0,153,8066,3,0,2.0,360,59,0.0,0.5
0.7142857142857142,12,0,0,0,314,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,1,5,5,0,278,7504,6,0,2.0,360,1789,0.0,0.5
0.7142857142857142,2,5,5,0,278,3281,3,2,2.0,1083,247,3.0,0.5
0.7142857142857142,4,5,5,0,339,10735,3,0,2.0,360,277,0.0,0.5
0.0,12,5,5,0,407,6839,3,0,2.0,436,49,76.0,0.5
0.7142857142857142,12,5,5,0,450,6652,3,0,4.0,360,26,0.0,0.5
0.7142857142857142,12,1,1,0,459,9050,3,0,0.0,1084,206,4.0,0.5
0.7142857142857142,12,3,3,1,348,2588,6,0,0.0,367,1782,7.0,0.5
0.7142857142857142,1,5,5,0,334,4598,3,0,2.0,360,3,0.0,0.5
0.7142857142857142,12,1,1,0,408,2680,3,0,0.0,1121,253,41.0,0.5
0.7142857142857142,1,5,5,0,380,6404,3,2,4.0,360,236,0.0,0.5
0.7142857142857142,12,3,3,0,473,9782,3,0,4.0,360,5,0.0,0.3333333333333333
0.7142857142857142,1,5,5,0,309,9329,3,0,0.0,364,24,4.0,0.5
0.7142857142857142,9,0,0,0,374,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,9,0,0,0,237,8705,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,9,0,0,0,247,8705,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,380,3427,6,0,2.0,364,1785,4.0,0.5
0.7142857142857142,12,5,5,0,342,9764,3,0,2.0,360,12,0.0,0.5
0.0,12,5,5,1,339,3827,4,2,8.0,392,1757,32.0,0.5
0.7142857142857142,12,5,5,0,357,4076,3,0,6.0,360,31,0.0,0.5
0.7142857142857142,12,5,5,0,368,4076,3,0,6.0,360,31,0.0,0.5
0.7142857142857142,12,5,5,0,378,4076,3,0,6.0,360,31,0.0,0.5
0.7142857142857142,12,5,5,0,342,9763,3,0,2.0,360,12,0.0,0.5
0.7142857142857142,12,0,0,0,497,8700,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,1,0,0,0,407,8707,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,271,10562,3,0,28.0,360,189,0.0,0.5
0.7142857142857142,12,0,0,0,373,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,278,469,3,2,2.0,364,43,4.0,0.5
0.7142857142857142,1,5,5,0,70,8134,3,0,2.0,364,168,4.0,0.5
0.0,12,5,5,0,278,2954,3,2,40.0,507,172,147.0,0.5
0.0,12,5,5,0,499,6874,3,2,4.0,605,138,245.0,0.5
0.0,12,5,5,0,499,6874,3,2,4.0,605,138,245.0,0.5
0.7142857142857142,12,0,0,0,390,8762,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,117,2334,6,0,18.0,363,1786,3.0,0.5
0.7142857142857142,1,5,5,0,315,7317,3,2,4.0,440,74,80.0,0.5
0.7142857142857142,1,5,5,0,396,523,3,0,2.0,364,225,4.0,0.5
0.7142857142857142,1,5,5,0,315,7317,3,2,4.0,440,74,80.0,0.5
0.7142857142857142,12,5,5,0,149,4301,3,0,12.0,360,63,0.0,0.5
0.7142857142857142,12,5,5,0,448,8538,3,0,1.0,360,699,0.0,0.42857142857142855
0.7142857142857142,12,5,5,0,441,5556,3,0,4.0,360,45,0.0,0.5
0.7142857142857142,12,5,5,0,261,3190,6,0,2.0,360,0,0.0,0.5
0.7142857142857142,1,5,5,0,473,8429,3,0,4.0,360,28,0.0,0.5
0.7142857142857142,12,5,5,0,459,9853,3,0,2.0,360,6,0.0,0.5
0.7142857142857142,12,5,5,0,373,7745,3,0,2.0,360,14,0.0,0.5
0.7142857142857142,1,5,5,0,415,4470,3,0,2.0,370,94,10.0,0.5
0.7142857142857142,12,5,5,0,459,9830,3,0,2.0,360,6,0.0,0.5
0.7142857142857142,12,5,5,0,459,9852,3,0,2.0,360,6,0.0,0.5
0.7142857142857142,12,0,0,0,325,8700,6,1,0.0,3164,1789,0.0,1.0
0.7142857142857142,12,5,5,0,459,9854,3,0,2.0,360,6,0.0,0.5
0.7142857142857142,12,5,5,0,374,4208,3,0,0.0,1233,216,153.0,0.5
0.7142857142857142,1,5,5,0,177,8845,3,0,2.0,360,11,0.0,0.5
0.7142857142857142,1,5,5,0,302,8845,3,0,2.0,360,11,0.0,0.5
0.7142857142857142,12,1,1,0,449,7954,6,0,0.0,377,1772,17.0,0.5
0.7142857142857142,12,5,5,0,434,8131,3,0,2.0,379,267,19.0,0.5
0.7142857142857142,12,5,5,0,230,5272,2,0,4.0,360,1789,0.0,0.5
0.7142857142857142,12,5,5,0,315,7992,3,0,4.0,365,691,5.0,0.5
0.7142857142857142,12,5,5,0,446,9184,3,0,4.0,360,454,0.0,0.5
0.7142857142857142,12,5,5,0,446,9184,3,0,4.0,360,454,0.0,0.5
0.7142857142857142,12,5,5,0,439,10000,3,0,4.0,360,140,0.0,0.5
0.7142857142857142,12,0,0,0,431,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,288,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,309,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,1,5,5,0,325,7745,6,0,2.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,325,3905,3,0,6.0,360,22,0.0,0.5
0.8571428571428571,12,1,0,0,415,8625,3,0,0.0,360,44,0.0,1.0
0.7142857142857142,12,5,5,0,373,6377,3,0,2.0,360,18,0.0,0.5
0.7142857142857142,12,5,5,0,348,7745,6,0,10.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,348,7745,6,0,10.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,362,7016,3,0,2.0,360,16,0.0,0.5
0.7142857142857142,12,0,0,0,368,8695,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,302,8474,6,0,0.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,278,4234,3,0,2.0,360,323,0.0,0.5
0.7142857142857142,1,5,5,0,261,7745,3,0,2.0,360,18,0.0,0.5
0.7142857142857142,12,0,0,0,309,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,15,5,5,0,250,7016,3,0,2.0,360,30,0.0,0.5
0.7142857142857142,12,5,5,0,397,7461,3,0,4.0,360,161,0.0,0.5
0.7142857142857142,12,5,5,0,302,6806,3,0,6.0,360,58,0.0,0.5
0.7142857142857142,12,5,5,0,302,6806,3,0,6.0,360,58,0.0,0.5
0.7142857142857142,12,5,5,0,302,6806,3,0,6.0,360,58,0.0,0.5
0.7142857142857142,12,5,5,0,437,5479,3,0,6.0,360,45,0.0,0.5
0.7142857142857142,12,5,5,0,378,1958,3,0,2.0,360,561,0.0,0.5
0.7142857142857142,1,5,5,0,271,224,3,0,2.0,360,130,0.0,0.5
0.7142857142857142,12,5,5,0,309,9005,4,0,2.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,378,7989,3,0,2.0,363,77,3.0,0.5
0.7142857142857142,12,1,1,1,230,287,3,0,0.0,360,99,0.0,0.5
0.7142857142857142,1,1,1,0,395,4313,6,0,898.0,360,1786,0.0,0.5
0.7142857142857142,1,0,0,0,488,5035,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,1,1,1,407,3090,6,0,0.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,431,7436,3,0,4.0,360,24,0.0,0.5
0.7142857142857142,12,5,5,0,434,7436,3,0,4.0,360,24,0.0,0.5
0.7142857142857142,12,5,5,0,450,453,3,0,8.0,360,109,0.0,0.5
0.7142857142857142,12,5,5,0,418,9014,6,0,2.0,360,1786,0.0,0.5
0.7142857142857142,12,0,0,0,288,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,302,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,302,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,15,5,5,0,339,9282,3,2,2.0,360,331,0.0,0.5
0.7142857142857142,12,0,0,0,302,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,302,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,5,5,5,0,334,4440,3,2,2.0,369,111,9.0,0.5
0.7142857142857142,12,0,0,0,407,8700,6,1,0.0,3161,1786,0.0,1.0
0.0,12,5,5,0,309,1972,1,0,2.0,3161,1861,0.0,0.5
0.7142857142857142,12,0,0,0,407,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,436,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,261,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,309,8700,8,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,1,2,2,1,325,8621,6,0,0.0,360,1786,0.0,0.5
0.7142857142857142,12,1,1,1,353,791,3,0,2010.0,360,28,0.0,0.5
0.7142857142857142,12,5,5,0,440,4463,3,0,2.0,383,153,23.0,0.5
0.7142857142857142,12,3,3,0,420,2392,5,1,0.0,3161,1861,0.0,0.5
0.7142857142857142,1,5,5,0,229,9198,3,0,2.0,360,59,0.0,0.5
0.7142857142857142,12,0,0,0,230,8815,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,309,5251,4,0,6.0,360,1786,0.0,0.5
0.7142857142857142,1,5,5,0,473,6780,3,0,2.0,360,157,0.0,0.5
0.7142857142857142,12,5,5,0,314,5770,3,0,4.0,360,39,0.0,0.5
0.7142857142857142,2,0,0,0,402,8762,6,1,0.0,3161,1786,0.0,1.0
0.0,12,5,5,0,348,2065,1,0,6.0,3161,1861,0.0,0.5
0.7142857142857142,12,1,1,0,325,7745,6,0,0.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,431,5491,3,0,10.0,360,170,0.0,0.5
0.7142857142857142,12,5,5,0,448,6145,6,0,4.0,360,1786,0.0,0.5
0.7142857142857142,12,1,1,0,295,1056,3,0,0.0,1080,22,0.0,0.5
0.7142857142857142,1,5,5,0,302,7366,3,0,6.0,362,225,2.0,0.5
0.7142857142857142,1,5,5,0,302,7366,3,0,6.0,362,225,2.0,0.5
0.7142857142857142,12,5,5,0,271,3260,3,0,2.0,360,24,0.0,0.5
0.7142857142857142,1,5,5,0,436,6656,3,0,2.0,360,57,0.0,0.5
0.7142857142857142,12,5,5,0,295,1605,3,0,2.0,360,30,0.0,0.5
0.7142857142857142,1,5,5,0,400,5003,3,0,2.0,361,92,1.0,0.5
0.7142857142857142,1,5,5,0,325,6044,3,0,4.0,361,48,1.0,0.5
0.7142857142857142,12,0,0,0,486,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,1,0,0,0,373,8815,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,1,20,637,6,1,0.0,360,1786,0.0,0.5
0.7142857142857142,2,3,3,0,36,2387,3,0,0.0,384,47,24.0,0.5
0.7142857142857142,12,5,5,0,400,7490,3,0,42.0,360,100,0.0,0.5
0.7142857142857142,1,5,5,0,357,6321,4,2,2.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,368,3396,6,0,2.0,368,1778,8.0,0.5
0.7142857142857142,1,5,5,0,271,7508,3,2,2.0,360,193,0.0,0.5
1.0,2,0,0,0,36,129,3,0,0.0,384,47,24.0,1.0
0.7142857142857142,12,0,0,0,434,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,342,9238,3,0,6.0,360,3,0.0,0.5
0.7142857142857142,12,3,3,0,420,3516,5,1,0.0,3161,1861,0.0,0.5
0.7142857142857142,12,5,5,0,357,7745,3,0,2.0,360,24,0.0,0.5
0.0,1,5,5,0,100,3375,6,2,2.0,2320,546,1240.0,0.4
0.5714285714285714,12,0,5,0,357,9601,3,2,1.0,1690,686,610.0,0.625
0.7142857142857142,12,5,5,0,411,5726,3,0,24.0,360,43,0.0,0.5
0.7142857142857142,12,5,5,0,348,2768,3,0,4.0,360,30,0.0,0.5
0.7142857142857142,12,5,5,0,348,2768,3,0,4.0,360,30,0.0,0.5
0.7142857142857142,12,5,5,0,85,4389,4,0,2.0,360,1786,0.0,0.5
0.14285714285714285,12,5,0,0,357,9572,6,2,1.0,790,1176,610.0,1.0
0.7142857142857142,12,5,5,0,325,7268,3,0,54.0,360,127,0.0,0.5
0.7142857142857142,12,0,0,0,454,8728,6,1,0.0,3161,1786,0.0,1.0
0.0,12,5,5,0,155,4623,3,0,0.0,665,76,305.0,0.5
0.7142857142857142,12,0,0,0,407,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,1,5,5,0,397,6812,3,2,2.0,361,10,1.0,0.5
0.7142857142857142,12,0,0,0,466,8700,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,278,5676,3,0,2.0,361,79,1.0,0.5
0.7142857142857142,2,5,5,0,325,3586,3,2,0.0,362,72,2.0,0.5
0.7142857142857142,12,5,5,0,265,6755,3,0,6.0,360,95,0.0,0.5
0.7142857142857142,12,5,5,0,267,6755,3,0,6.0,360,95,0.0,0.5
0.7142857142857142,12,5,5,0,204,9863,3,0,2.0,360,172,0.0,0.5
0.7142857142857142,1,5,5,0,454,7794,3,2,4.0,361,73,1.0,0.5
0.7142857142857142,12,1,1,1,278,8873,6,0,0.0,360,1786,0.0,0.5
0.7142857142857142,1,5,5,0,454,7794,3,2,4.0,361,73,1.0,0.5
0.7142857142857142,12,0,0,0,441,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,288,5332,3,0,12.0,360,16,0.0,0.5
0.7142857142857142,12,5,5,0,342,8213,3,2,3.0,362,204,2.0,0.5
0.7142857142857142,12,5,5,0,229,9262,3,0,0.0,361,37,1.0,0.5
0.7142857142857142,12,0,0,0,241,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,481,4583,3,0,2.0,360,155,0.0,0.5
0.7142857142857142,12,5,5,0,134,5433,6,2,2.0,360,1786,0.0,0.5
0.7142857142857142,12,0,0,0,469,7745,3,0,0.0,360,35,0.0,1.0
0.0,12,5,5,0,415,6139,3,1,0.0,965,957,605.0,0.5
0.7142857142857142,12,0,0,0,471,8762,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,0,0,0,342,8712,6,1,0.0,3161,1786,0.0,1.0
0.7142857142857142,12,5,5,0,271,4424,3,0,2.0,360,123,0.0,0.5
0.7142857142857142,12,5,5,0,439,7745,3,0,12.0,360,16,0.0,0.5
0.7142857142857142,12,5,5,0,288,7745,6,0,6.0,360,1786,0.0,0.5
0.7142857142857142,12,5,5,0,233,2565,3,2,4.0,360,163,0.0,0.5
0.7142857142857142,12,1,1,0,483,2550,3,0,0.0,1109,85,29.0,0.5
0.7142857142857142,12,5,5,0,325,2098,6,2,2.0,416,1730,56.0,0.5
0.7142857142857142,12,5,5,0,396,7918,3,2,2.0,364,290,4.0,0.5
0.7142857142857142,12,5,5,0,295,1177,3,0,24.0,360,21,0.0,0.5
0.7142857142857142,0,5,5,0,282,7745,3,0,2.0,360,58,0.0,0.5
0.0,1,3,3,0,373,6890,3,2,0.0,1291,101,211.0,0.5
0.7142857142857142,12,5,5,0,229,7745,3,0,0.0,360,280,0.0,0.5
0.7142857142857142,12,5,5,0,440,1475,3,0,20.0,367,79,7.0,0.5
0.7142857142857142,5,5,5,0,357,7745,3,0,2.0,360,9,0.0,0.5
0.7142857142857142,12,5,5,0,380,6405,3,0,6.0,363,42,3.0,0.5
0.0,15,5,5,0,431,2463,3,2,2.0,1453,1106,373.0,0.5
0.7142857142857142,12,1,1,1,448,1533,3,0,0.0,360,42,0.0,0.5
0.7142857142857142,12,1,1,1,315,383,3,0,0.0,360,289,0.0,0.5
0.7142857142857142,12,1,1,1,448,1508,6,0,0.0,360,1785,0.0,0.5
0.7142857142857142,12,5,5,0,342,1873,3,0,2.0,360,76,0.0,0.5
0.7142857142857142,12,0,0,0,230,8823,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,5,5,0,490,10753,3,2,6.0,363,446,3.0,0.5
0.7142857142857142,12,5,5,0,490,10753,3,2,6.0,363,446,3.0,0.5
0.7142857142857142,12,1,1,0,286,8258,3,0,0.0,368,27,8.0,0.5
0.7142857142857142,12,1,1,0,288,398,3,0,0.0,1100,84,20.0,0.5
0.7142857142857142,12,5,5,0,229,4882,6,2,0.0,367,1778,7.0,0.5
0.7142857142857142,1,5,5,0,459,7745,3,0,2.0,360,31,0.0,0.5
0.7142857142857142,12,0,0,0,92,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,15,5,5,0,380,7745,3,0,2.0,360,23,0.0,0.5
0.7142857142857142,12,0,0,0,302,8700,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,0,0,0,343,8811,6,1,0.0,3175,1785,15.0,1.0
0.7142857142857142,12,5,5,0,22,7745,3,0,30.0,360,58,0.0,0.5
0.7142857142857142,12,0,0,0,427,8700,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,1,5,5,0,362,9177,3,0,2.0,361,16,1.0,0.5
0.7142857142857142,12,5,5,0,250,4807,3,0,2.0,368,215,8.0,0.5
0.7142857142857142,12,5,5,1,229,2044,3,2,0.0,360,9,0.0,0.5
0.7142857142857142,15,0,0,0,368,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,1,0,0,0,278,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,0,0,0,411,8700,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,0,0,0,407,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,0,0,0,134,8728,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,1,0,0,0,71,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,1,5,5,0,368,648,3,0,2.0,360,261,0.0,0.5
0.7142857142857142,12,5,5,0,229,5695,3,2,168.0,1080,119,0.0,0.5
0.7142857142857142,1,0,0,0,387,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,5,5,0,229,5695,3,2,168.0,1080,119,0.0,0.5
0.7142857142857142,1,0,0,0,250,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,0,0,0,396,8728,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,5,5,0,373,5694,3,2,168.0,360,134,0.0,0.5
0.7142857142857142,12,5,5,0,373,5694,3,2,168.0,360,134,0.0,0.5
0.7142857142857142,12,5,5,0,373,5694,3,2,168.0,360,134,0.0,0.5
0.7142857142857142,12,1,1,1,286,486,3,0,0.0,360,72,0.0,0.5
0.7142857142857142,12,1,1,1,450,903,3,0,0.0,360,199,0.0,0.5
0.7142857142857142,12,5,5,0,304,10321,3,2,56.0,360,212,0.0,0.5
0.7142857142857142,1,5,5,0,473,4240,3,2,2.0,360,114,0.0,0.5
0.8571428571428571,12,1,0,0,415,183,2,0,0.0,361,1784,1.0,1.0
0.0,12,1,1,0,408,9098,3,2,0.0,1471,438,31.0,0.5
0.7142857142857142,12,3,3,0,373,7926,3,0,0.0,360,50,0.0,0.5
0.7142857142857142,12,5,5,0,302,7745,3,0,2.0,360,204,0.0,0.5
0.7142857142857142,12,0,0,0,288,8700,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,1,3,3,0,229,2449,3,0,116.0,369,82,9.0,0.5
0.7142857142857142,12,1,1,0,408,9097,3,0,0.0,1086,463,6.0,0.5
0.7142857142857142,1,5,5,0,397,2762,3,0,0.0,360,20,0.0,0.5
0.7142857142857142,12,5,5,0,302,2302,3,0,3.0,360,359,0.0,0.5
0.7142857142857142,12,5,5,0,302,2302,3,0,3.0,360,359,0.0,0.5
0.7142857142857142,1,5,5,0,374,2147,3,0,2.0,360,59,0.0,0.5
0.7142857142857142,12,5,5,1,473,3762,11,1,4.0,3160,1861,0.0,0.5
0.7142857142857142,1,5,5,0,250,3855,3,0,2.0,361,421,1.0,0.5
0.7142857142857142,12,1,1,0,450,2564,3,0,0.0,361,443,1.0,0.5
0.7142857142857142,12,5,5,0,334,5915,3,0,32.0,360,1380,0.0,0.5
0.7142857142857142,12,5,5,0,250,4251,3,0,8.0,360,83,0.0,0.5
0.7142857142857142,12,1,1,0,450,1046,3,0,0.0,367,30,7.0,0.5
0.7142857142857142,1,5,5,0,348,5440,3,0,2.0,360,430,0.0,0.5
0.7142857142857142,12,0,0,0,342,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,0,0,0,348,8762,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,5,5,0,484,7745,3,0,2.0,360,1,0.0,0.5
0.7142857142857142,12,0,0,0,411,8700,6,1,0.0,3160,1785,0.0,1.0
0.7142857142857142,12,5,5,0,20,8025,3,0,2.0,362,168,2.0,0.5
0.7142857142857142,1,5,5,0,368,7745,6,0,2.0,360,1785,0.0,0.5
0.7142857142857142,1,0,0,0,378,8700,6,1,0.0,3160,1785,0.0,1.0
0.0,12,5,5,0,484,3847,3,0,0.0,1179,119,99.0,0.5
0.7142857142857142,12,3,3,1,254,1241,3,0,52.0,360,10,0.0,0.5
0.7142857142857142,1,5,5,0,357,5841,6,2,2.0,363,1782,3.0,0.5
0.7142857142857142,12,5,5,0,314,7394,6,0,2.0,373,1772,13.0,0.5
0.7142857142857142,12,5,5,0,368,3423,3,2,6.0,1122,994,42.0,0.5
0.7142857142857142,12,5,5,0,368,3423,3,2,6.0,1122,994,42.0,0.5
0.7142857142857142,12,5,5,0,368,3423,3,2,6.0,1122,994,42.0,0.5
0.7142857142857142,1,5,5,0,72,5800,3,0,4.0,360,162,0.0,0.5
